__fact_key__,institution,period,publisher,journal_full_title,doi,is_hybrid,country,euro
INSERM,INSERM,2015,Springer Nature,BMC Neuroscience,10.1186/s12868-015-0152-8,FALSE,FRA,1424
INSERM,INSERM,2015,Springer Nature,BMC Cell Biology,10.1186/s12860-015-0058-4,FALSE,FRA,1423.75
INSERM,INSERM,2015,Springer Nature,BMC Medical Genetics,10.1186/s12881-015-0234-6,FALSE,FRA,1423.75
INSERM,INSERM,2015,Springer Nature,BMC Cancer,10.1186/1471-2407-14-939,FALSE,FRA,1415
INSERM,INSERM,2015,Springer Nature,BMC Medical Research Methodology,10.1186/1471-2288-15-2,FALSE,FRA,1415
INSERM,INSERM,2015,Springer Nature,BMC Cancer,10.1186/s12885-015-1281-2,FALSE,FRA,1407
INSERM,INSERM,2015,Alphamed Press,STEM CELLS Translational Medicine,10.5966/sctm.2014-0139,TRUE,FRA,1400
INSERM,INSERM,2015,Springer Nature,BMC Public Health,10.1186/s12889-015-1559-y,FALSE,FRA,1395
INSERM,INSERM,2015,Alphamed Press,STEM CELLS Translational Medicine,10.5966/sctm.2014-0155,TRUE,FRA,1392.77
INSERM,INSERM,2015,Hindawi Publishing Corporation,Journal of Immunology Research,10.1155/2015/482089,FALSE,FRA,1380
INSERM,INSERM,2015,Hindawi Publishing Corporation,Neural Plasticity,10.1155/2015/689404,FALSE,FRA,1380
INSERM,INSERM,2015,Institute of Electrical & Electronics Engineers (IEEE),IEEE Transactions on Medical Imaging,10.1109/tmi.2015.2428634,TRUE,FRA,1372
INSERM,INSERM,2015,OMICS Publishing Group,Journal of Hematology & Thromboembolic Diseases,10.4172/2329-8790.1000211,FALSE,FRA,1367
INSERM,INSERM,2015,American Association for the Advancement of Science (AAAS),Science Advances,10.1126/sciadv.1500775,FALSE,FRA,1365
INSERM,INSERM,2015,Springer Nature,Cell Death Discovery,10.1038/cddiscovery.2015.22,FALSE,FRA,1360
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Oncology,10.3389/fonc.2015.00279,FALSE,FRA,1350
INSERM,INSERM,2015,Hindawi Publishing Corporation,Analytical Cellular Pathology,10.1155/2015/326385,FALSE,FRA,1335
INSERM,INSERM,2015,Elsevier BV,NeuroImage Clinical,10.1016/j.nicl.2015.05.010,FALSE,FRA,1328.85
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00457,FALSE,FRA,1325.25
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2015.00062,FALSE,FRA,1325.25
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00187,FALSE,FRA,1325.25
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00204,FALSE,FRA,1323.22
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2015.00068,FALSE,FRA,1305.23
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00586,FALSE,FRA,1300
INSERM,INSERM,2015,MDPI AG,Viruses,10.3390/v7082822,FALSE,FRA,1295
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Aging Neuroscience,10.3389/fnagi.2015.00134,FALSE,FRA,1290.28
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00286,FALSE,FRA,1282.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00365,FALSE,FRA,1282.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00335,FALSE,FRA,1282.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Molecular Biosciences,10.3389/fmolb.2015.00020,FALSE,FRA,1282.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Molecular Neuroscience,10.3389/fnmol.2015.00041,FALSE,FRA,1282.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2015.00248,FALSE,FRA,1282.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0123700,FALSE,FRA,1281.71
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0114567,FALSE,FRA,1280.75
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00257,FALSE,FRA,1280
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Psychology,10.3389/fpsyg.2015.01679,FALSE,FRA,1280
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Medicine,10.3389/fmed.2015.00054,FALSE,FRA,1278.47
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0145400,FALSE,FRA,1269
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0144667,FALSE,FRA,1269
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0114412,FALSE,FRA,1269
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0144746,FALSE,FRA,1269
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0143230,FALSE,FRA,1269
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cell and Developmental Biology,10.3389/fcell.2015.00057,FALSE,FRA,1268.25
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0127385,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0123768,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0121414,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0125493,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0143896,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0126526,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0128209,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0128353,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0121579,FALSE,FRA,1255.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0114717,FALSE,FRA,1255.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00415,FALSE,FRA,1255.48
INSERM,INSERM,2015,Springer Nature,Particle and Fibre Toxicology,10.1186/s12989-014-0078-9,FALSE,FRA,1253.5
INSERM,INSERM,2015,BMJ,BMJ,10.1136/bmj.h2863,TRUE,FRA,1250
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0121348,FALSE,FRA,1250
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0120806,FALSE,FRA,1250
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0124015,FALSE,FRA,1246.15
INSERM,INSERM,2015,Springer Nature,Basic and Clinical Andrology,10.1186/s12610-015-0026-z,FALSE,FRA,1245
INSERM,INSERM,2015,IOS Press,Journal of Alzheimer's Disease,10.3233/jad-150436,TRUE,FRA,1245
INSERM,INSERM,2015,IOS Press,Journal of Alzheimer's Disease,10.3233/jad-150270,TRUE,FRA,1245
INSERM,INSERM,2015,IOS Press,Journal of Alzheimer's Disease,10.3233/jad-150353,TRUE,FRA,1245
INSERM,INSERM,2015,IOS Press,Journal of Alzheimer's Disease,10.3233/jad-150408,TRUE,FRA,1245
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0129425,FALSE,FRA,1242
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0125448,FALSE,FRA,1242
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0130559,FALSE,FRA,1242
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0126181,FALSE,FRA,1241.11
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0144466,FALSE,FRA,1240.09
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0143078,FALSE,FRA,1240.09
INSERM,INSERM,2015,e-Century Publishing Corporation,International Journal of Clinical and Experimental Pathology,NA,FALSE,FRA,1234.07
INSERM,INSERM,2015,Ovid Technologies (Wolters Kluwer Health),Medicine,10.1097/md.0000000000001774,FALSE,FRA,1234
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0145685,FALSE,FRA,1230
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0131707,FALSE,FRA,1230
INSERM,INSERM,2015,e-Century Publishing Corporation,American Journal of Translational Research,NA,FALSE,FRA,1229.87
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0122372,FALSE,FRA,1228.61
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0142910,FALSE,FRA,1228.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0135849,FALSE,FRA,1228.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0142171,FALSE,FRA,1228.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0137185,FALSE,FRA,1228.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0143744,FALSE,FRA,1228.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0133506,FALSE,FRA,1224
INSERM,INSERM,2015,Ivyspring International Publisher,Theranostics,10.7150/thno.11835,FALSE,FRA,1219.07
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0142450,FALSE,FRA,1218
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0132110,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0127571,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0130996,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0131417,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0128188,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0134101,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0133358,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0130041,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0125584,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0132008,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0130318,FALSE,FRA,1215
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0128744,FALSE,FRA,1214.43
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0121361,FALSE,FRA,1214
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0139228,FALSE,FRA,1211
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0122040,FALSE,FRA,1204.36
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0136192,FALSE,FRA,1203.46
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0137317,FALSE,FRA,1202.93
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0123151,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0138689,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0135715,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0140668,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0139946,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0120781,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0136781,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0122224,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0121395,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0119368,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0137876,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0137339,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0137620,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0134683,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0136191,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0118298,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0138091,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0133676,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0120435,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0136885,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0119365,FALSE,FRA,1201.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0125423,FALSE,FRA,1200.64
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0125718,FALSE,FRA,1200.64
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Molecular Neuroscience,10.3389/fnmol.2015.00075,FALSE,FRA,1200
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0127106,FALSE,FRA,1200
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0140561,FALSE,FRA,1199.41
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0118551,FALSE,FRA,1194.85
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0120053,FALSE,FRA,1194.5
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0142539,FALSE,FRA,1192.37
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0117370,FALSE,FRA,1188
INSERM,INSERM,2015,Institute of Electrical & Electronics Engineers (IEEE),"IEEE Transactions on Ultrasonics, Ferroelectrics and Frequency Control",10.1109/tuffc.2015.007032,TRUE,FRA,1166
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep15688,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep12196,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep16354,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep17969,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep17549,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep13344,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep14868,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep13154,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep09073,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep17304,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep09964,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep11387,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep17453,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep16301,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep18951,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep11874,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep13394,FALSE,FRA,1165
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep09577,FALSE,FRA,1165
INSERM,INSERM,2015,Ivyspring International Publisher,Theranostics,10.7150/thno.8799,FALSE,FRA,1155.6
INSERM,INSERM,2015,Springer Nature,Acta Neuropathologica Communications,10.1186/s40478-015-0237-8,FALSE,FRA,1155
INSERM,INSERM,2015,BMJ,BMJ,10.1136/bmj.h809,TRUE,FRA,1149
INSERM,INSERM,2015,Hindawi Publishing Corporation,Stem Cells International,10.1155/2015/283796,FALSE,FRA,1148.96
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0117226,FALSE,FRA,1148
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0103834,FALSE,FRA,1147.5
INSERM,INSERM,2015,Ovid Technologies (Wolters Kluwer Health),AIDS,10.1097/qad.0000000000000564,TRUE,FRA,1138
INSERM,INSERM,2015,Wiley-Blackwell,Physiological Reports,10.14814/phy2.12562,FALSE,FRA,1130
INSERM,INSERM,2015,Ovid Technologies (Wolters Kluwer Health),Medicine,10.1097/md.0000000000000777,FALSE,FRA,1116
INSERM,INSERM,2015,Ovid Technologies (Wolters Kluwer Health),Medicine,10.1097/md.0000000000000925,FALSE,FRA,1116
INSERM,INSERM,2015,Ovid Technologies (Wolters Kluwer Health),Medicine,10.1097/md.0000000000004005,FALSE,FRA,1108
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0119161,FALSE,FRA,1107
INSERM,INSERM,2015,Mary Ann Liebert Inc,BioResearch Open Access,10.1089/biores.2014.0028,FALSE,FRA,1068
INSERM,INSERM,2015,Hindawi Publishing Corporation,Stem Cells International,10.1155/2016/6261490,FALSE,FRA,1068
INSERM,INSERM,2015,Oxford University Press (OUP),Nucleic Acids Research,10.1093/nar/gkv507,FALSE,FRA,1065
INSERM,INSERM,2015,Spandidos Publications,Experimental and Therapeutic Medicine,10.3892/etm.2016.2986,TRUE,FRA,1063
INSERM,INSERM,2015,Springer Nature,Scientific Reports,10.1038/srep07895,FALSE,FRA,1046
INSERM,INSERM,2015,Springer Nature,Blood Cancer Journal,10.1038/bcj.2015.108,FALSE,FRA,1000
INSERM,INSERM,2015,Springer Nature,Blood Cancer Journal,10.1038/bcj.2015.93,FALSE,FRA,1000
INSERM,INSERM,2015,Springer Nature,Blood Cancer Journal,10.1038/bcj.2015.74,FALSE,FRA,1000
INSERM,INSERM,2015,Cambridge University Press (CUP),Journal of Nutritional Science,10.1017/jns.2015.11,FALSE,FRA,1000
INSERM,INSERM,2015,American Society for Biochemistry & Molecular Biology (ASBMB),The Journal of Lipid Research,10.1194/jlr.p061143,TRUE,FRA,985
INSERM,INSERM,2015,BioScientifica,Endocrine Connections,10.1530/ec-15-0014,FALSE,FRA,984.33
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Aging Neuroscience,10.3389/fnagi.2015.00030,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00030,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00100,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2015.00095,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Endocrinology,10.3389/fendo.2015.00034,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Human Neuroscience,10.3389/fnhum.2015.00090,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00171,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00149,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00067,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Integrative Neuroscience,10.3389/fnint.2015.00033,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Microbiology,10.3389/fmicb.2015.00087,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Neurology,10.3389/fneur.2015.00004,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2015.00212,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2015.00019,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Pharmacology,10.3389/fphar.2015.00008,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Physiology,10.3389/fphys.2015.00171,FALSE,FRA,960
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Physiology,10.3389/fphys.2015.00319,FALSE,FRA,960
INSERM,INSERM,2015,Ovid Technologies (Wolters Kluwer Health),Circulation,10.1161/circulationaha.114.013258,TRUE,FRA,911
INSERM,INSERM,2015,Informa UK Limited,Cell Cycle,10.4161/15384101.2014.977081,TRUE,FRA,900
INSERM,INSERM,2015,Springer Nature,Cell Death and Disease,10.1038/cddis.2015.168,FALSE,FRA,900
INSERM,INSERM,2015,Informa UK Limited,OncoImmunology,10.1080/2162402x.2015.1026530,TRUE,FRA,900
INSERM,INSERM,2015,EDP Sciences,Parasite,10.1051/parasite/2015014,FALSE,FRA,900
INSERM,INSERM,2015,Informa UK Limited,Cell Cycle,10.1080/15384101.2015.1090066,TRUE,FRA,890
INSERM,INSERM,2015,Informa UK Limited,Cellular Logistics,10.1080/21592799.2015.1025182,TRUE,FRA,890
INSERM,INSERM,2015,Springer Nature,SpringerPlus,10.1186/s40064-015-0976-9,FALSE,FRA,885
INSERM,INSERM,2015,Springer Nature,BMC Research Notes,10.1186/s13104-015-1259-9,FALSE,FRA,863
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00265,FALSE,FRA,857.93
INSERM,INSERM,2015,"Impact Journals, LLC",Oncoscience,10.18632/oncoscience.172,FALSE,FRA,851
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Cellular Neuroscience,10.3389/fncel.2015.00009,FALSE,FRA,825.42
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Integrative Neuroscience,10.3389/fnint.2015.00073,FALSE,FRA,804.83
INSERM,INSERM,2015,Public Library of Science (PLoS),PLOS ONE,10.1371/journal.pone.0138715,FALSE,FRA,801
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00522,FALSE,FRA,796.55
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Neuroscience,10.3389/fnins.2015.00423,FALSE,FRA,796.25
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00341,FALSE,FRA,787.5
INSERM,INSERM,2015,Frontiers Media SA,Frontiers in Immunology,10.3389/fimmu.2015.00242,FALSE,FRA,784.41
